680,2104600	1,8227329	22434,0000000
680,2549220	1,8226137	22614,0000000
680,2993840	1,8224946	23753,0000000
680,3438460	1,8223755	22816,0000000
680,3883080	1,8222564	22065,0000000
680,4327700	1,8221374	23067,0000000
680,4772320	1,8220183	21430,0000000
680,5216940	1,8218993	18705,0000000
680,5661560	1,8217802	18656,0000000
680,6106180	1,8216612	20424,0000000
680,6550800	1,8215422	20736,0000000
680,6995420	1,8214232	17935,0000000
680,7440040	1,8213043	17123,0000000
680,7884660	1,8211853	15970,0000000
680,8329280	1,8210664	16124,0000000
680,8773900	1,8209475	16308,0000000
680,9218520	1,8208286	16536,0000000
680,9663140	1,8207097	16935,0000000
681,0107760	1,8205908	15819,0000000
681,0552380	1,8204720	15581,0000000
681,0997000	1,8203531	15729,0000000
681,1441620	1,8202343	16405,0000000
681,1886240	1,8201155	15966,0000000
681,2330860	1,8199967	12345,0000000
681,2775480	1,8198779	12221,0000000
681,3220100	1,8197592	13537,0000000
681,3664720	1,8196404	13143,0000000
681,4109340	1,8195217	11658,0000000
681,4553960	1,8194030	10325,0000000
681,4998580	1,8192843	8946,0000000
681,5443200	1,8191656	7682,0000000
681,5887820	1,8190469	7007,0000000
681,6332440	1,8189283	7205,0000000
681,6777060	1,8188096	7433,0000000
681,7221680	1,8186910	7274,0000000
681,7666300	1,8185724	7836,0000000
681,8110920	1,8184538	9848,0000000
681,8555540	1,8183352	10493,0000000
681,9000160	1,8182167	8606,0000000
681,9444780	1,8180981	7899,0000000
681,9889400	1,8179796	8886,0000000
682,0334020	1,8178611	7963,0000000
682,0778640	1,8177426	5961,0000000
682,1223260	1,8176241	5007,0000000
682,1667880	1,8175056	4348,0000000
682,2112500	1,8173872	4432,0000000
682,2557120	1,8172687	4356,0000000
682,3001740	1,8171503	4357,0000000
682,3446360	1,8170319	3997,0000000
682,3890980	1,8169135	4054,0000000
682,4335600	1,8167951	4861,0000000
682,4780220	1,8166768	5160,0000000
682,5224840	1,8165584	4440,0000000
682,5669460	1,8164401	3205,0000000
682,6114080	1,8163218	3377,0000000
682,6558700	1,8162035	4145,0000000
682,7003320	1,8160852	2919,0000000
682,7447940	1,8159669	2340,0000000
682,7892560	1,8158487	2462,0000000
682,8337180	1,8157304	3275,0000000
682,8781800	1,8156122	4098,0000000
682,9226420	1,8154940	4573,0000000
682,9671040	1,8153758	2425,0000000
683,0115660	1,8152576	2318,0000000
683,0560280	1,8151395	3241,0000000
683,1004900	1,8150213	3164,0000000
683,1449520	1,8149032	1926,0000000
683,1894140	1,8147851	1612,0000000
683,2338760	1,8146670	1556,0000000
683,2783380	1,8145489	1477,0000000
683,3228000	1,8144309	1182,0000000
683,3672620	1,8143128	1065,0000000
683,4117240	1,8141948	930,0000000
683,4561860	1,8140767	838,0000000
683,5006480	1,8139587	863,0000000
683,5451100	1,8138407	813,0000000
683,5895720	1,8137228	709,0000000
683,6340340	1,8136048	700,0000000
683,6784960	1,8134869	724,0000000
683,7229580	1,8133689	798,0000000
683,7674200	1,8132510	833,0000000
683,8118820	1,8131331	688,0000000
683,8563440	1,8130152	593,0000000
683,9008060	1,8128974	608,0000000
683,9452680	1,8127795	585,0000000
683,9897300	1,8126617	539,0000000
684,0341920	1,8125439	553,0000000
684,0786540	1,8124260	476,0000000
684,1231160	1,8123083	471,0000000
684,1675780	1,8121905	490,0000000
684,2120400	1,8120727	510,0000000
684,2565020	1,8119550	446,0000000
684,3009640	1,8118372	409,0000000
684,3454260	1,8117195	447,0000000
684,3898880	1,8116018	489,0000000
684,4343500	1,8114841	452,0000000
684,4788120	1,8113665	358,0000000
684,5232740	1,8112488	353,0000000
684,5677360	1,8111312	315,0000000
684,6121980	1,8110136	288,0000000
684,6566600	1,8108959	270,0000000
684,7011220	1,8107784	306,0000000
684,7455840	1,8106608	305,0000000
684,7900460	1,8105432	275,0000000
684,8345080	1,8104257	306,0000000
684,8789700	1,8103081	299,0000000
684,9234320	1,8101906	340,0000000
684,9678940	1,8100731	603,0000000
685,0123560	1,8099556	446,0000000
685,0568180	1,8098382	328,0000000
685,1012800	1,8097207	315,0000000
685,1457420	1,8096033	295,0000000
685,1902040	1,8094858	253,0000000
685,2346660	1,8093684	269,0000000
685,2791280	1,8092510	222,0000000
685,3235900	1,8091337	221,0000000
685,3680520	1,8090163	225,0000000
685,4125140	1,8088989	221,0000000
685,4569760	1,8087816	213,0000000
685,5014380	1,8086643	231,0000000
685,5459000	1,8085470	245,0000000
685,5903620	1,8084297	215,0000000
685,6348240	1,8083124	259,0000000
685,6792860	1,8081952	293,0000000
685,7237480	1,8080779	276,0000000
685,7682100	1,8079607	246,0000000
685,8126720	1,8078435	229,0000000
685,8571340	1,8077263	199,0000000
685,9015960	1,8076091	207,0000000
685,9460580	1,8074919	184,0000000
685,9905200	1,8073748	189,0000000
686,0349820	1,8072577	178,0000000
