625,2104600	1,9830794	127,0000000
625,2549220	1,9829384	127,0000000
625,2993840	1,9827974	141,0000000
625,3438460	1,9826564	128,0000000
625,3883080	1,9825154	122,0000000
625,4327700	1,9823745	136,0000000
625,4772320	1,9822336	132,0000000
625,5216940	1,9820927	145,0000000
625,5661560	1,9819518	125,0000000
625,6106180	1,9818109	134,0000000
625,6550800	1,9816701	135,0000000
625,6995420	1,9815293	129,0000000
625,7440040	1,9813885	122,0000000
625,7884660	1,9812477	139,0000000
625,8329280	1,9811070	135,0000000
625,8773900	1,9809662	130,0000000
625,9218520	1,9808255	126,0000000
625,9663140	1,9806848	125,0000000
626,0107760	1,9805441	122,0000000
626,0552380	1,9804035	123,0000000
626,0997000	1,9802628	130,0000000
626,1441620	1,9801222	139,0000000
626,1886240	1,9799816	131,0000000
626,2330860	1,9798410	125,0000000
626,2775480	1,9797005	127,0000000
626,3220100	1,9795600	131,0000000
626,3664720	1,9794194	133,0000000
626,4109340	1,9792789	130,0000000
626,4553960	1,9791385	133,0000000
626,4998580	1,9789980	128,0000000
626,5443200	1,9788576	127,0000000
626,5887820	1,9787172	145,0000000
626,6332440	1,9785768	136,0000000
626,6777060	1,9784364	135,0000000
626,7221680	1,9782960	133,0000000
626,7666300	1,9781557	125,0000000
626,8110920	1,9780154	131,0000000
626,8555540	1,9778751	136,0000000
626,9000160	1,9777348	126,0000000
626,9444780	1,9775945	122,0000000
626,9889400	1,9774543	123,0000000
627,0334020	1,9773141	124,0000000
627,0778640	1,9771739	124,0000000
627,1223260	1,9770337	124,0000000
627,1667880	1,9768935	122,0000000
627,2112500	1,9767534	127,0000000
627,2557120	1,9766133	120,0000000
627,3001740	1,9764732	132,0000000
627,3446360	1,9763331	124,0000000
627,3890980	1,9761930	128,0000000
627,4335600	1,9760530	132,0000000
627,4780220	1,9759130	125,0000000
627,5224840	1,9757730	125,0000000
627,5669460	1,9756330	125,0000000
627,6114080	1,9754930	127,0000000
627,6558700	1,9753531	125,0000000
627,7003320	1,9752132	128,0000000
627,7447940	1,9750733	136,0000000
627,7892560	1,9749334	125,0000000
627,8337180	1,9747935	120,0000000
627,8781800	1,9746537	126,0000000
627,9226420	1,9745139	127,0000000
627,9671040	1,9743741	129,0000000
628,0115660	1,9742343	139,0000000
628,0560280	1,9740945	133,0000000
628,1004900	1,9739548	137,0000000
628,1449520	1,9738151	129,0000000
628,1894140	1,9736754	133,0000000
628,2338760	1,9735357	131,0000000
628,2783380	1,9733960	130,0000000
628,3228000	1,9732564	133,0000000
628,3672620	1,9731168	121,0000000
628,4117240	1,9729771	129,0000000
628,4561860	1,9728376	125,0000000
628,5006480	1,9726980	128,0000000
628,5451100	1,9725585	122,0000000
628,5895720	1,9724189	126,0000000
628,6340340	1,9722794	123,0000000
628,6784960	1,9721399	125,0000000
628,7229580	1,9720005	126,0000000
628,7674200	1,9718610	124,0000000
628,8118820	1,9717216	130,0000000
628,8563440	1,9715822	126,0000000
628,9008060	1,9714428	119,0000000
628,9452680	1,9713034	126,0000000
628,9897300	1,9711641	122,0000000
629,0341920	1,9710248	132,0000000
629,0786540	1,9708855	131,0000000
629,1231160	1,9707462	127,0000000
629,1675780	1,9706069	130,0000000
629,2120400	1,9704677	123,0000000
629,2565020	1,9703284	143,0000000
629,3009640	1,9701892	129,0000000
629,3454260	1,9700500	129,0000000
629,3898880	1,9699109	119,0000000
629,4343500	1,9697717	129,0000000
629,4788120	1,9696326	126,0000000
629,5232740	1,9694935	124,0000000
629,5677360	1,9693544	126,0000000
629,6121980	1,9692153	128,0000000
629,6566600	1,9690762	125,0000000
629,7011220	1,9689372	135,0000000
629,7455840	1,9687982	134,0000000
629,7900460	1,9686592	138,0000000
629,8345080	1,9685202	137,0000000
629,8789700	1,9683813	129,0000000
629,9234320	1,9682423	125,0000000
629,9678940	1,9681034	130,0000000
630,0123560	1,9679645	124,0000000
630,0568180	1,9678257	125,0000000
630,1012800	1,9676868	124,0000000
630,1457420	1,9675480	122,0000000
630,1902040	1,9674091	118,0000000
630,2346660	1,9672703	127,0000000
630,2791280	1,9671316	123,0000000
630,3235900	1,9669928	136,0000000
630,3680520	1,9668541	125,0000000
630,4125140	1,9667154	124,0000000
630,4569760	1,9665767	131,0000000
630,5014380	1,9664380	131,0000000
630,5459000	1,9662993	130,0000000
630,5903620	1,9661607	120,0000000
630,6348240	1,9660221	126,0000000
630,6792860	1,9658834	134,0000000
630,7237480	1,9657449	137,0000000
630,7682100	1,9656063	130,0000000
630,8126720	1,9654678	127,0000000
630,8571340	1,9653292	127,0000000
630,9015960	1,9651907	122,0000000
630,9460580	1,9650522	115,0000000
